id,prompt,expected,actual
828,"Extract info: CloudNine-828, EdTech, New York, founded 2021, 3189 employees, $31.6M revenue.","{""company"": ""CloudNine-828"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 2021, ""employees"": 3189, ""revenue_m"": 31.6}","{""company"": ""CloudNine-828"", ""city"": ""New York"", ""industry"": ""EdTech"", ""founded"": 2021, ""employees"": 3189, ""revenue_m"": 31.6}"
829,"Extract info: NetPulse-829, Robotics, Singapore, founded 1991, 308 employees, $169.7M revenue.","{""company"": ""NetPulse-829"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 1991, ""employees"": 308, ""revenue_m"": 169.7}","{""company"": ""NetPulse-829"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 1991, ""employees"": 308, ""revenue_m"": 169.7}"
830,"Extract info: Acme-830, FinTech, Toronto, founded 2003, 4290 employees, $229.2M revenue.","{""company"": ""Acme-830"", ""city"": ""Toronto"", ""industry"": ""FinTech"", ""founded"": 2003, ""employees"": 4290, ""revenue_m"": 229.2}","{""company"": ""Acme-830"", ""city"": ""Singapore"", ""industry"": ""FinTech"", ""founded"": 2003, ""employees"": 4290, ""revenue_m"": 229.2}"
831,"Extract info: ArcNode-831, EdTech, London, founded 1994, 307 employees, $367.8M revenue.","{""company"": ""ArcNode-831"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 307, ""revenue_m"": 367.8}","{""company"": ""ArcNode-831"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 307, ""revenue_m"": 367.8}"
832,"Extract info: Acme-832, SaaS, Singapore, founded 2005, 1074 employees, $7.3M revenue.","{""company"": ""Acme-832"", ""city"": ""Singapore"", ""industry"": ""SaaS"", ""founded"": 2005, ""employees"": 1074, ""revenue_m"": 7.3}","{""company"": ""Acme #832"", ""city"": ""Singapore"", ""industry"": ""SaaS"", ""founded"": 2005, ""employees"": 1074, ""revenue_m"": 7.3}"
833,"Extract info: NetPulse-833, Robotics, San Francisco, founded 2000, 4846 employees, $32.1M revenue.","{""company"": ""NetPulse-833"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 2000, ""employees"": 4846, ""revenue_m"": 32.1}","{""company"": ""NetPulse-833"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 2000, ""employees"": 4846}"
834,"Extract info: TechFlow-834, EdTech, Singapore, founded 1994, 1665 employees, $213.2M revenue.","{""company"": ""TechFlow-834"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 1665, ""revenue_m"": 213.2}","{""company"": ""TechFlow-834"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 1994, ""employees"": 1665}"
835,"Extract info: CoreStack-835, FinTech, Sydney, founded 2024, 1130 employees, $160.9M revenue.","{""company"": ""CoreStack-835"", ""city"": ""Sydney"", ""industry"": ""FinTech"", ""founded"": 2024, ""employees"": 1130, ""revenue_m"": 160.9}",Error: extraction failed
836,"Extract info: CloudNine-836, HealthTech, New York, founded 2011, 522 employees, $60.5M revenue.","{""company"": ""CloudNine-836"", ""city"": ""New York"", ""industry"": ""HealthTech"", ""founded"": 2011, ""employees"": 522, ""revenue_m"": 60.5}","{""company"": ""CloudNine-836"", ""city"": ""New York"", ""industry"": ""HealthTech"", ""founded"": 2011, ""employees"": 522, ""revenue_m"": 60.5}"
837,"Extract info: CoreStack-837, Cybersecurity, London, founded 2000, 3598 employees, $121.9M revenue.","{""company"": ""CoreStack-837"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 2000, ""employees"": 3598, ""revenue_m"": 121.9}","{""company"": ""CoreStack #837"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 2000, ""employees"": 3598, ""revenue_m"": 121.9}"
838,"Extract info: DataSync-838, IoT, San Francisco, founded 2000, 133 employees, $439.8M revenue.","{""company"": ""DataSync-838"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2000, ""employees"": 133, ""revenue_m"": 439.8}","{""company"": ""DataSync-838"", ""city"": ""San Francisco"", ""industry"": ""IoT"", ""founded"": 2000, ""employees"": 133, ""revenue_m"": 439.8}"
839,"Extract info: Acme-839, FinTech, London, founded 2008, 3414 employees, $346.8M revenue.","{""company"": ""Acme-839"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2008, ""employees"": 3414, ""revenue_m"": 346.8}","{""company"": ""Acme-839"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": ""2008"", ""employees"": 3414, ""revenue_m"": 346.8}"
840,"Extract info: VoltGrid-840, EdTech, London, founded 1999, 2224 employees, $261.6M revenue.","{""company"": ""VoltGrid-840"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 2224, ""revenue_m"": 261.6}","{""company"": ""VoltGrid-840"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 1999, ""employees"": 2224, ""revenue_m"": 261.6}"
841,"Extract info: DataSync-841, HealthTech, New York, founded 2021, 726 employees, $313.6M revenue.","{""company"": ""DataSync-841"", ""city"": ""New York"", ""industry"": ""HealthTech"", ""founded"": 2021, ""employees"": 726, ""revenue_m"": 313.6}","{""company"": ""DataSync-841"", ""city"": ""New York"", ""industry"": ""HealthTech"", ""founded"": ""2021"", ""employees"": 726, ""revenue_m"": 313.6}"
842,"Extract info: ByteShift-842, SaaS, Toronto, founded 2005, 1577 employees, $58.8M revenue.","{""company"": ""ByteShift-842"", ""city"": ""Toronto"", ""industry"": ""SaaS"", ""founded"": 2005, ""employees"": 1577, ""revenue_m"": 58.8}","{""company"": ""ByteShift-842"", ""city"": ""Toronto"", ""industry"": ""SaaS"", ""founded"": 2005, ""employees"": 1577, ""revenue_m"": 58.8}"
843,"Extract info: TechFlow-843, EdTech, Sydney, founded 2019, 1709 employees, $138.3M revenue.","{""company"": ""TechFlow-843"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 1709, ""revenue_m"": 138.3}","{""company"": ""TechFlow-843"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 1709, ""revenue_m"": 138.3}"
844,"Extract info: DataSync-844, Robotics, Singapore, founded 2001, 1313 employees, $335.1M revenue.","{""company"": ""DataSync-844"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2001, ""employees"": 1313, ""revenue_m"": 335.1}","{""company"": ""DataSync-844"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2001, ""employees"": 1313, ""revenue_m"": 335.1}"
845,"Extract info: ByteShift-845, EdTech, Berlin, founded 2017, 2064 employees, $167.2M revenue.","{""company"": ""ByteShift-845"", ""city"": ""Berlin"", ""industry"": ""EdTech"", ""founded"": 2017, ""employees"": 2064, ""revenue_m"": 167.2}","{""company"": ""ByteShift-845"", ""city"": ""Berlin"", ""industry"": ""EdTech"", ""founded"": 2017, ""employees"": 2064}"
846,"Extract info: VoltGrid-846, FinTech, New York, founded 1993, 4407 employees, $88.0M revenue.","{""company"": ""VoltGrid-846"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 1993, ""employees"": 4407, ""revenue_m"": 88.0}","{""company"": ""VoltGrid-846"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": ""1993"", ""employees"": 4407, ""revenue_m"": 88.0}"
847,"Extract info: VoltGrid-847, FinTech, San Francisco, founded 2005, 3648 employees, $296.4M revenue.","{""company"": ""VoltGrid-847"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 2005, ""employees"": 3648, ""revenue_m"": 296.4}","{""company"": ""VoltGrid-847"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 2005, ""employees"": 3648, ""revenue_m"": 296.4}"
848,"Extract info: CloudNine-848, EdTech, Sydney, founded 1997, 2676 employees, $114.0M revenue.","{""company"": ""CloudNine-848"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 1997, ""employees"": 2676, ""revenue_m"": 114.0}","{""company"": ""CloudNine-848"", ""city"": ""Sydney"", ""industry"": ""EdTech"", ""founded"": 1997, ""employees"": 2676, ""revenue_m"": 114.0}"
849,"Extract info: CoreStack-849, IoT, Tokyo, founded 2004, 607 employees, $235.5M revenue.","{""company"": ""CoreStack-849"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2004, ""employees"": 607, ""revenue_m"": 235.5}","{""company"": ""CoreStack-849"", ""city"": ""Tokyo"", ""industry"": ""IoT"", ""founded"": 2004, ""employees"": 607, ""revenue_m"": 235.5}"
850,"Extract info: CoreStack-850, EdTech, London, founded 2019, 1463 employees, $193.7M revenue.","{""company"": ""CoreStack-850"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 1463, ""revenue_m"": 193.7}","{""company"": ""CoreStack-850"", ""city"": ""London"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 1463, ""revenue_m"": 193.7}"
851,"Extract info: CloudNine-851, AI/ML, Sydney, founded 2002, 2756 employees, $63.7M revenue.","{""company"": ""CloudNine-851"", ""city"": ""Sydney"", ""industry"": ""AI/ML"", ""founded"": 2002, ""employees"": 2756, ""revenue_m"": 63.7}","{""company"": ""CloudNine-851"", ""city"": ""New York"", ""industry"": ""AI/ML"", ""founded"": 2002, ""employees"": 2756, ""revenue_m"": 63.7}"
852,"Extract info: NetPulse-852, FinTech, London, founded 2019, 3761 employees, $209.2M revenue.","{""company"": ""NetPulse-852"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2019, ""employees"": 3761, ""revenue_m"": 209.2}","{""company"": ""NetPulse-852"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": ""2019"", ""employees"": 3761, ""revenue_m"": 209.2}"
853,"Extract info: CloudNine-853, HealthTech, Berlin, founded 2000, 4740 employees, $485.1M revenue.","{""company"": ""CloudNine-853"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2000, ""employees"": 4740, ""revenue_m"": 485.1}","{""company"": ""CloudNine-853"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2000, ""employees"": 4740}"
854,"Extract info: TechFlow-854, Robotics, Toronto, founded 2003, 4851 employees, $236.8M revenue.","{""company"": ""TechFlow-854"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 2003, ""employees"": 4851, ""revenue_m"": 236.8}","{""company"": ""TechFlow-854"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 2003, ""employees"": 4851, ""revenue_m"": 236.8}"
855,"Extract info: Acme-855, EdTech, Toronto, founded 2005, 2686 employees, $217.2M revenue.","{""company"": ""Acme-855"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2005, ""employees"": 2686, ""revenue_m"": 217.2}","{""company"": ""Acme-855"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2005, ""employees"": 2686, ""revenue_m"": 217.2}"
856,"Extract info: PrismAI-856, SaaS, London, founded 2016, 367 employees, $20.1M revenue.","{""company"": ""PrismAI-856"", ""city"": ""London"", ""industry"": ""SaaS"", ""founded"": 2016, ""employees"": 367, ""revenue_m"": 20.1}","{""company"": ""PrismAI-856"", ""city"": ""London"", ""industry"": ""SaaS"", ""founded"": 2016, ""employees"": 367, ""revenue_m"": 20.1}"
857,"Extract info: ArcNode-857, IoT, New York, founded 2023, 3235 employees, $239.7M revenue.","{""company"": ""ArcNode-857"", ""city"": ""New York"", ""industry"": ""IoT"", ""founded"": 2023, ""employees"": 3235, ""revenue_m"": 239.7}","{""company"": ""ArcNode-857"", ""city"": ""New York"", ""industry"": ""IoT"", ""founded"": ""2023"", ""employees"": 3235, ""revenue_m"": 239.7}"
858,"Extract info: TechFlow-858, Robotics, Singapore, founded 2005, 685 employees, $279.3M revenue.","{""company"": ""TechFlow-858"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2005, ""employees"": 685, ""revenue_m"": 279.3}","{""company"": ""TechFlow-858"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 2005, ""employees"": 685, ""revenue_m"": 279.3}"
859,"Extract info: CoreStack-859, HealthTech, Tokyo, founded 2012, 2428 employees, $119.6M revenue.","{""company"": ""CoreStack-859"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": 2012, ""employees"": 2428, ""revenue_m"": 119.6}","{""company"": ""CoreStack-859"", ""city"": ""Tokyo"", ""industry"": ""HealthTech"", ""founded"": ""2012"", ""revenue_m"": 119.6}"
860,"Extract info: Acme-860, AI/ML, Singapore, founded 2000, 3767 employees, $429.0M revenue.","{""company"": ""Acme-860"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": 2000, ""employees"": 3767, ""revenue_m"": 429.0}","{""company"": ""Acme-860"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": ""2000"", ""employees"": 3767, ""revenue_m"": 429.0}"
861,"Extract info: Acme-861, Robotics, Singapore, founded 1998, 3325 employees, $92.6M revenue.","{""company"": ""Acme-861"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 1998, ""employees"": 3325, ""revenue_m"": 92.6}","{""company"": ""Acme-861"", ""city"": ""Singapore"", ""industry"": ""Robotics"", ""founded"": 1998, ""employees"": 3325, ""revenue_m"": 92.6, ""ceo"": ""John Doe""}"
862,"Extract info: VoltGrid-862, FinTech, New York, founded 2014, 2732 employees, $265.5M revenue.","{""company"": ""VoltGrid-862"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2732, ""revenue_m"": 265.5}","{""company"": ""VoltGrid-862"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2732, ""revenue_m"": 265.5}"
863,"Extract info: NetPulse-863, FinTech, Tokyo, founded 2011, 454 employees, $257.4M revenue.","{""company"": ""NetPulse-863"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2011, ""employees"": 454, ""revenue_m"": 257.4}","{""company"": ""NetPulse-863"", ""city"": ""Tokyo"", ""industry"": ""FinTech"", ""founded"": 2011, ""employees"": 454, ""revenue_m"": 257.4, ""ceo"": ""John Doe""}"
864,"Extract info: ByteShift-864, FinTech, New York, founded 2014, 2999 employees, $232.7M revenue.","{""company"": ""ByteShift-864"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2999, ""revenue_m"": 232.7}","{""company"": ""ByteShift-864"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 2999, ""revenue_m"": 232.7}"
865,"Extract info: ByteShift-865, FinTech, London, founded 2003, 1138 employees, $490.6M revenue.","{""company"": ""ByteShift-865"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2003, ""employees"": 1138, ""revenue_m"": 490.6}","{""company"": ""ByteShift-865"", ""city"": ""London"", ""industry"": ""FinTech"", ""founded"": 2003, ""employees"": 1138, ""revenue_m"": 490.6}"
866,"Extract info: TechFlow-866, EdTech, Singapore, founded 2004, 2630 employees, $176.4M revenue.","{""company"": ""TechFlow-866"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2004, ""employees"": 2630, ""revenue_m"": 176.4}","{""company"": ""TechFlow-866"", ""city"": ""Singapore"", ""industry"": ""EdTech"", ""founded"": 2004, ""employees"": 2630, ""revenue_m"": 176.4}"
867,"Extract info: CoreStack-867, SaaS, Berlin, founded 1994, 3059 employees, $172.7M revenue.","{""company"": ""CoreStack-867"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1994, ""employees"": 3059, ""revenue_m"": 172.7}","{""company"": ""CoreStack-867"", ""city"": ""Berlin"", ""industry"": ""SaaS"", ""founded"": 1994, ""employees"": 3059, ""revenue_m"": 172.7}"
868,"Extract info: ArcNode-868, Robotics, San Francisco, founded 2024, 4370 employees, $449.7M revenue.","{""company"": ""ArcNode-868"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 2024, ""employees"": 4370, ""revenue_m"": 449.7}","{""company"": ""ArcNode-868"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 2024, ""employees"": 4370, ""revenue_m"": 449.7}"
869,"Extract info: ByteShift-869, EdTech, San Francisco, founded 2019, 720 employees, $40.2M revenue.","{""company"": ""ByteShift-869"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 720, ""revenue_m"": 40.2}","{""company"": ""ByteShift-869"", ""city"": ""San Francisco"", ""industry"": ""EdTech"", ""founded"": 2019, ""employees"": 720, ""revenue_m"": 40.2, ""ceo"": ""John Doe""}"
870,"Extract info: NetPulse-870, FinTech, San Francisco, founded 2000, 2265 employees, $56.1M revenue.","{""company"": ""NetPulse-870"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 2000, ""employees"": 2265, ""revenue_m"": 56.1}","{""company"": ""NetPulse-870"", ""city"": ""San Francisco"", ""industry"": ""FinTech"", ""founded"": 2000, ""employees"": 2265, ""revenue_m"": 56.1}"
871,"Extract info: DataSync-871, SaaS, Tokyo, founded 2008, 3417 employees, $484.8M revenue.","{""company"": ""DataSync-871"", ""city"": ""Tokyo"", ""industry"": ""SaaS"", ""founded"": 2008, ""employees"": 3417, ""revenue_m"": 484.8}","{""company"": ""DataSync-871"", ""city"": ""Tokyo"", ""industry"": ""SaaS"", ""founded"": 2008, ""employees"": 3417, ""revenue_m"": 484.8}"
872,"Extract info: DataSync-872, Cybersecurity, Singapore, founded 2016, 3641 employees, $368.9M revenue.","{""company"": ""DataSync-872"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2016, ""employees"": 3641, ""revenue_m"": 368.9}","{""company"": ""DataSync-872"", ""city"": ""Singapore"", ""industry"": ""Cybersecurity"", ""founded"": 2016, ""employees"": 3641, ""revenue_m"": 368.9}"
873,"Extract info: CloudNine-873, SaaS, San Francisco, founded 2004, 4261 employees, $322.4M revenue.","{""company"": ""CloudNine-873"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2004, ""employees"": 4261, ""revenue_m"": 322.4}","{""company"": ""CloudNine-873"", ""city"": ""San Francisco"", ""industry"": ""SaaS"", ""founded"": 2004, ""employees"": 4261, ""revenue_m"": 322.4}"
874,"Extract info: ByteShift-874, Robotics, Sydney, founded 2023, 4498 employees, $222.7M revenue.","{""company"": ""ByteShift-874"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2023, ""employees"": 4498, ""revenue_m"": 222.7}","{""company"": ""ByteShift-874"", ""city"": ""Sydney"", ""industry"": ""Robotics"", ""founded"": 2023, ""employees"": 4498, ""revenue_m"": 222.7}"
875,"Extract info: DataSync-875, HealthTech, Berlin, founded 2006, 1862 employees, $242.2M revenue.","{""company"": ""DataSync-875"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2006, ""employees"": 1862, ""revenue_m"": 242.2}","{""company"": ""DataSync-875"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": ""2006"", ""revenue_m"": 242.2}"
876,"Extract info: Acme-876, Cybersecurity, London, founded 2008, 3739 employees, $478.1M revenue.","{""company"": ""Acme-876"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 2008, ""employees"": 3739, ""revenue_m"": 478.1}","{""company"": ""Acme #876"", ""city"": ""London"", ""industry"": ""Cybersecurity"", ""founded"": 2008, ""employees"": 3739, ""revenue_m"": 478.1}"
877,"Extract info: DataSync-877, HealthTech, Berlin, founded 2001, 1262 employees, $80.7M revenue.","{""company"": ""DataSync-877"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2001, ""employees"": 1262, ""revenue_m"": 80.7}","{""company"": ""DataSync-877"", ""city"": ""Berlin"", ""industry"": ""HealthTech"", ""founded"": 2001, ""employees"": 1262, ""revenue_m"": 80.7}"
878,"Extract info: ByteShift-878, Robotics, London, founded 2006, 3033 employees, $92.3M revenue.","{""company"": ""ByteShift-878"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2006, ""employees"": 3033, ""revenue_m"": 92.3}","{""company"": ""ByteShift #878"", ""city"": ""London"", ""industry"": ""Robotics"", ""founded"": 2006, ""employees"": 3033, ""revenue_m"": 92.3}"
879,"Extract info: Acme-879, Cybersecurity, Sydney, founded 1999, 3059 employees, $224.3M revenue.","{""company"": ""Acme-879"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 1999, ""employees"": 3059, ""revenue_m"": 224.3}","{""company"": ""Acme-879"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": ""1999"", ""revenue_m"": 224.3}"
880,"Extract info: ArcNode-880, FinTech, Berlin, founded 1991, 3319 employees, $465.5M revenue.","{""company"": ""ArcNode-880"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": 1991, ""employees"": 3319, ""revenue_m"": 465.5}","{""company"": ""ArcNode-880"", ""city"": ""Berlin"", ""industry"": ""FinTech"", ""founded"": ""1991"", ""employees"": 3319, ""revenue_m"": 465.5}"
881,"Extract info: VoltGrid-881, HealthTech, Sydney, founded 1990, 4479 employees, $487.8M revenue.","{""company"": ""VoltGrid-881"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 1990, ""employees"": 4479, ""revenue_m"": 487.8}","{""company"": ""VoltGrid-881"", ""city"": ""Sydney"", ""industry"": ""HealthTech"", ""founded"": 1990, ""employees"": 4479, ""revenue_m"": 487.8}"
882,"Extract info: NetPulse-882, AI/ML, Singapore, founded 1999, 4635 employees, $364.3M revenue.","{""company"": ""NetPulse-882"", ""city"": ""Singapore"", ""industry"": ""AI/ML"", ""founded"": 1999, ""employees"": 4635, ""revenue_m"": 364.3}",Error: extraction failed
883,"Extract info: ByteShift-883, Robotics, San Francisco, founded 1992, 1147 employees, $339.0M revenue.","{""company"": ""ByteShift-883"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 1992, ""employees"": 1147, ""revenue_m"": 339.0}","{""company"": ""ByteShift-883"", ""city"": ""San Francisco"", ""industry"": ""Robotics"", ""founded"": 1992, ""employees"": 1147, ""revenue_m"": 339.0}"
884,"Extract info: Acme-884, EdTech, Toronto, founded 2018, 2932 employees, $46.3M revenue.","{""company"": ""Acme-884"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2018, ""employees"": 2932, ""revenue_m"": 46.3}","{""company"": ""Acme-884"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2018, ""employees"": 2932, ""revenue_m"": 46.3}"
885,"Extract info: CloudNine-885, AI/ML, Tokyo, founded 2002, 189 employees, $41.9M revenue.","{""company"": ""CloudNine-885"", ""city"": ""Tokyo"", ""industry"": ""AI/ML"", ""founded"": 2002, ""employees"": 189, ""revenue_m"": 41.9}","{""company"": ""CloudNine-885"", ""city"": ""Tokyo"", ""industry"": ""AI/ML"", ""founded"": 2002, ""employees"": 189}"
886,"Extract info: TechFlow-886, EdTech, Toronto, founded 2021, 2608 employees, $301.6M revenue.","{""company"": ""TechFlow-886"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2021, ""employees"": 2608, ""revenue_m"": 301.6}","{""company"": ""TechFlow-886"", ""city"": ""Toronto"", ""industry"": ""EdTech"", ""founded"": 2021, ""employees"": 2608, ""revenue_m"": 301.6}"
887,"Extract info: Acme-887, IoT, Sydney, founded 1999, 3508 employees, $184.9M revenue.","{""company"": ""Acme-887"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 1999, ""employees"": 3508, ""revenue_m"": 184.9}","{""company"": ""Acme-887"", ""city"": ""Sydney"", ""industry"": ""IoT"", ""founded"": 1999, ""employees"": 3508, ""revenue_m"": 184.9}"
888,"Extract info: NetPulse-888, Cybersecurity, Sydney, founded 2009, 3655 employees, $437.2M revenue.","{""company"": ""NetPulse-888"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2009, ""employees"": 3655, ""revenue_m"": 437.2}","{""company"": ""NetPulse-888"", ""city"": ""Sydney"", ""industry"": ""Cybersecurity"", ""founded"": 2009, ""employees"": 3655, ""revenue_m"": 437.2}"
889,"Extract info: VoltGrid-889, Robotics, Toronto, founded 2008, 1346 employees, $402.9M revenue.","{""company"": ""VoltGrid-889"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": 2008, ""employees"": 1346, ""revenue_m"": 402.9}","{""company"": ""VoltGrid-889"", ""city"": ""Toronto"", ""industry"": ""Robotics"", ""founded"": ""2008"", ""revenue_m"": 402.9}"
890,"Extract info: CoreStack-890, HealthTech, Toronto, founded 1995, 1181 employees, $104.0M revenue.","{""company"": ""CoreStack-890"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 1995, ""employees"": 1181, ""revenue_m"": 104.0}","{""company"": ""CoreStack-890"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 1995, ""employees"": 1181, ""revenue_m"": 104.0}"
891,"Extract info: ArcNode-891, FinTech, Sydney, founded 2014, 729 employees, $3.4M revenue.","{""company"": ""ArcNode-891"", ""city"": ""Sydney"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 729, ""revenue_m"": 3.4}","{""company"": ""ArcNode #891"", ""city"": ""Sydney"", ""industry"": ""FinTech"", ""founded"": 2014, ""employees"": 729, ""revenue_m"": 3.4}"
892,"Extract info: NetPulse-892, HealthTech, Toronto, founded 2019, 4657 employees, $377.6M revenue.","{""company"": ""NetPulse-892"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 2019, ""employees"": 4657, ""revenue_m"": 377.6}","{""company"": ""NetPulse-892"", ""city"": ""Toronto"", ""industry"": ""HealthTech"", ""founded"": 2019, ""employees"": 4657, ""revenue_m"": 377.6}"
893,"Extract info: DataSync-893, AI/ML, Toronto, founded 2021, 350 employees, $411.4M revenue.","{""company"": ""DataSync-893"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2021, ""employees"": 350, ""revenue_m"": 411.4}","{""company"": ""DataSync-893"", ""city"": ""Toronto"", ""industry"": ""AI/ML"", ""founded"": 2021, ""employees"": 350, ""revenue_m"": 411.4}"
894,"Extract info: PrismAI-894, Robotics, Berlin, founded 2019, 1844 employees, $13.5M revenue.","{""company"": ""PrismAI-894"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2019, ""employees"": 1844, ""revenue_m"": 13.5}","{""company"": ""PrismAI-894"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 2019, ""employees"": 1844, ""revenue_m"": 13.5}"
895,"Extract info: NetPulse-895, Robotics, Berlin, founded 1997, 2361 employees, $208.6M revenue.","{""company"": ""NetPulse-895"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 1997, ""employees"": 2361, ""revenue_m"": 208.6}","{""company"": ""NetPulse-895"", ""city"": ""Berlin"", ""industry"": ""Robotics"", ""founded"": 1997, ""employees"": 2361, ""revenue_m"": 208.6}"
896,"Extract info: CloudNine-896, FinTech, New York, founded 2007, 4044 employees, $497.2M revenue.","{""company"": ""CloudNine-896"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2007, ""employees"": 4044, ""revenue_m"": 497.2}","{""company"": ""CloudNine-896"", ""city"": ""New York"", ""industry"": ""FinTech"", ""founded"": 2007, ""employees"": 4044, ""revenue_m"": 497.2}"
